4.365694153,-1.428269664,-1.674912327,1.080579073,0.794805451,-1.066532011,1.184598354,-0.204483578,-3.473133986,-1.550071255,-1.008467433,1.285850305,-2.726761218,0.461234828,0.145445332,1.386396178,2.520231649,0.426492917,0.432792159,-1.417844888
4.365694153,-1.12949771,-1.674912327,1.080579073,0.794805451,-1.213953019,1.184598354,-0.204483578,-3.473133986,-1.587968261,-1.008467433,1.285850305,-2.726761218,0.232587093,0.145445332,1.386396178,2.520231649,-1.576070688,0.432792159,-1.417844888
4.365694153,-0.42236327,-1.674912327,1.080579073,0.794805451,-1.272740538,1.184598354,-0.204483578,-3.473133986,-1.193475812,-1.008467433,1.285850305,-2.726761218,0.798360117,0.145445332,1.386396178,2.520231649,0.580495687,0.432792159,-1.417844888
4.365694153,1.421696413,-1.674912327,1.080579073,0.794805451,1.323858941,1.184598354,-0.204483578,-3.473133986,0.507973895,-1.008467433,1.285850305,-2.726761218,-0.025286999,0.145445332,1.386396178,2.520231649,0.637327926,0.432792159,-1.417844888
4.365694153,1.468226471,-1.674912327,1.080579073,0.794805451,1.227085641,1.184598354,-0.204483578,-3.473133986,0.638585716,-1.008467433,1.285850305,-2.726761218,0.216670098,0.145445332,1.386396178,2.520231649,-1.365235987,0.432792159,-1.417844888
4.365694153,1.717407178,-1.674912327,1.080579073,0.794805451,1.004597493,1.184598354,-0.204483578,-3.473133986,0.423369878,-1.008467433,1.285850305,-2.726761218,1.086597493,0.145445332,1.386396178,2.520231649,0.791330077,0.432792159,-1.417844888
4.365694153,0.511911324,-1.674912327,1.080579073,0.794805451,1.518309964,1.184598354,-0.204483578,-3.473133986,-0.078241045,-1.008467433,1.285850305,-2.726761218,0.617280832,0.145445332,1.386396178,2.520231649,0.671343109,0.432792159,-1.417844888
4.365694153,0.636807796,-1.674912327,1.080579073,0.794805451,1.416110124,1.184598354,-0.204483578,-3.473133986,0.060481574,-1.008467433,1.285850305,-2.726761218,0.709220774,0.145445332,1.386396178,2.520231649,-1.331220691,0.432792159,-1.417844888
4.365694153,1.054353846,-1.674912327,1.080579073,0.794805451,0.890640149,1.184598354,-0.204483578,-3.473133986,-0.195428096,-1.008467433,1.285850305,-2.726761218,2.001751684,0.145445332,1.386396178,2.520231649,0.825345611,0.432792159,-1.417844888
4.365694153,-1.005213475,-1.674912327,1.080579073,0.794805451,-0.4506197,1.184598354,-0.204483578,-3.473133986,1.518747174,-1.008467433,1.285850305,-2.726761218,-1.159378098,0.145445332,1.386396178,2.520231649,0.730618852,0.432792159,-1.417844888
4.365694153,-0.703992571,-1.674912327,1.080579073,0.794805451,-0.578143394,1.184598354,-0.204483578,-3.473133986,1.601812936,-1.008467433,1.285850305,-2.726761218,-1.535513584,0.145445332,1.386396178,2.520231649,-1.271943962,0.432792159,-1.417844888
4.365694153,0.083344996,-1.674912327,1.080579073,0.794805451,-0.55553281,1.184598354,-0.204483578,-3.473133986,1.331359765,-1.008467433,1.285850305,-2.726761218,-0.707459568,0.145445332,1.386396178,2.520231649,0.884623227,0.432792159,-1.417844888
4.365694153,-0.96296908,-1.674912327,1.080579073,0.794805451,-0.501267408,1.184598354,-0.204483578,-3.473133986,-0.419873463,-1.008467433,1.285850305,-2.726761218,-1.316571461,0.145445332,1.386396178,2.520231649,0.73062237,0.432792159,-1.417844888
4.365694153,-0.713788372,-1.674912327,1.080579073,0.794805451,-0.595327438,1.184598354,-0.204483578,-3.473133986,-0.42057267,-1.008467433,1.285850305,-2.726761218,-1.230180563,0.145445332,1.386396178,2.520231649,-1.271941442,0.432792159,-1.417844888
4.365694153,-0.070326644,-1.674912327,1.080579073,0.794805451,-0.541062036,1.184598354,-0.204483578,-3.473133986,-0.533284798,-1.008467433,1.285850305,-2.726761218,-0.273544138,0.145445332,1.386396178,2.520231649,0.884624499,0.432792159,-1.417844888
4.365694153,-1.428269664,-1.674912327,-1.347173966,0.794805451,-1.066532011,1.184598354,-1.13586607,-3.473133986,-1.550071255,-1.008467433,-1.16721672,-2.726761218,0.461234828,0.145445332,-0.423521808,2.520231649,0.426492917,0.432792159,0.661249346
4.365694153,-1.12949771,-1.674912327,-1.347173966,0.794805451,-1.213953019,1.184598354,-1.13586607,-3.473133986,-1.587968261,-1.008467433,-1.16721672,-2.726761218,0.232587093,0.145445332,-0.423521808,2.520231649,-1.576070688,0.432792159,0.661249346
4.365694153,-0.42236327,-1.674912327,-1.347173966,0.794805451,-1.272740538,1.184598354,-1.13586607,-3.473133986,-1.193475812,-1.008467433,-1.16721672,-2.726761218,0.798360117,0.145445332,-0.423521808,2.520231649,0.580495687,0.432792159,0.661249346
4.365694153,1.421696413,-1.674912327,-1.347173966,0.794805451,1.323858941,1.184598354,-1.13586607,-3.473133986,0.507973895,-1.008467433,-1.16721672,-2.726761218,-0.025286999,0.145445332,-0.423521808,2.520231649,0.637327926,0.432792159,0.661249346
4.365694153,1.468226471,-1.674912327,-1.347173966,0.794805451,1.227085641,1.184598354,-1.13586607,-3.473133986,0.638585716,-1.008467433,-1.16721672,-2.726761218,0.216670098,0.145445332,-0.423521808,2.520231649,-1.365235987,0.432792159,0.661249346
4.365694153,1.717407178,-1.674912327,-1.347173966,0.794805451,1.004597493,1.184598354,-1.13586607,-3.473133986,0.423369878,-1.008467433,-1.16721672,-2.726761218,1.086597493,0.145445332,-0.423521808,2.520231649,0.791330077,0.432792159,0.661249346
