1.000000000000000000e+00,5.384615384615384359e-01,3.684210526315789269e-01,8.181818181818182323e-01,4.285714285714285476e-01,2.999999999999999889e-01,4.285714285714285476e-01,8.181818181818182323e-01,2.999999999999999889e-01,4.375000000000000000e-01,3.529411764705882582e-01,3.529411764705882582e-01,4.666666666666666741e-01,3.750000000000000000e-01,3.750000000000000000e-01
5.384615384615384359e-01,1.000000000000000000e+00,4.444444444444444198e-01,4.285714285714285476e-01,8.181818181818182323e-01,3.684210526315789269e-01,8.181818181818182323e-01,4.285714285714285476e-01,3.684210526315789269e-01,4.375000000000000000e-01,3.529411764705882582e-01,3.529411764705882582e-01,4.666666666666666741e-01,3.750000000000000000e-01,3.750000000000000000e-01
3.684210526315789269e-01,4.444444444444444198e-01,1.000000000000000000e+00,2.999999999999999889e-01,3.684210526315789269e-01,8.823529411764705621e-01,3.684210526315789269e-01,2.999999999999999889e-01,8.823529411764705621e-01,3.181818181818181768e-01,2.608695652173912971e-01,2.608695652173912971e-01,3.333333333333333148e-01,2.727272727272727071e-01,2.727272727272727071e-01
8.181818181818182323e-01,4.285714285714285476e-01,2.999999999999999889e-01,1.000000000000000000e+00,5.384615384615384359e-01,3.684210526315789269e-01,4.285714285714285476e-01,8.181818181818182323e-01,2.999999999999999889e-01,3.529411764705882582e-01,4.375000000000000000e-01,3.529411764705882582e-01,3.750000000000000000e-01,4.666666666666666741e-01,3.750000000000000000e-01
4.285714285714285476e-01,8.181818181818182323e-01,3.684210526315789269e-01,5.384615384615384359e-01,1.000000000000000000e+00,4.444444444444444198e-01,8.181818181818182323e-01,4.285714285714285476e-01,3.684210526315789269e-01,3.529411764705882582e-01,4.375000000000000000e-01,3.529411764705882582e-01,3.750000000000000000e-01,4.666666666666666741e-01,3.750000000000000000e-01
2.999999999999999889e-01,3.684210526315789269e-01,8.823529411764705621e-01,3.684210526315789269e-01,4.444444444444444198e-01,1.000000000000000000e+00,3.684210526315789269e-01,2.999999999999999889e-01,8.823529411764705621e-01,2.608695652173912971e-01,3.181818181818181768e-01,2.608695652173912971e-01,2.727272727272727071e-01,3.333333333333333148e-01,2.727272727272727071e-01
4.285714285714285476e-01,8.181818181818182323e-01,3.684210526315789269e-01,4.285714285714285476e-01,8.181818181818182323e-01,3.684210526315789269e-01,1.000000000000000000e+00,5.384615384615384359e-01,4.444444444444444198e-01,3.529411764705882582e-01,3.529411764705882582e-01,4.375000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,4.666666666666666741e-01
8.181818181818182323e-01,4.285714285714285476e-01,2.999999999999999889e-01,8.181818181818182323e-01,4.285714285714285476e-01,2.999999999999999889e-01,5.384615384615384359e-01,1.000000000000000000e+00,3.684210526315789269e-01,3.529411764705882582e-01,3.529411764705882582e-01,4.375000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,4.666666666666666741e-01
2.999999999999999889e-01,3.684210526315789269e-01,8.823529411764705621e-01,2.999999999999999889e-01,3.684210526315789269e-01,8.823529411764705621e-01,4.444444444444444198e-01,3.684210526315789269e-01,1.000000000000000000e+00,2.608695652173912971e-01,2.608695652173912971e-01,3.181818181818181768e-01,2.727272727272727071e-01,2.727272727272727071e-01,3.333333333333333148e-01
4.375000000000000000e-01,4.375000000000000000e-01,3.181818181818181768e-01,3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,1.000000000000000000e+00,8.571428571428570953e-01,8.571428571428570953e-01,9.230769230769231282e-01,7.857142857142856984e-01,7.857142857142856984e-01
3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,4.375000000000000000e-01,4.375000000000000000e-01,3.181818181818181768e-01,3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,8.571428571428570953e-01,1.000000000000000000e+00,8.571428571428570953e-01,7.857142857142856984e-01,9.230769230769231282e-01,7.857142857142856984e-01
3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,3.529411764705882582e-01,3.529411764705882582e-01,2.608695652173912971e-01,4.375000000000000000e-01,4.375000000000000000e-01,3.181818181818181768e-01,8.571428571428570953e-01,8.571428571428570953e-01,1.000000000000000000e+00,7.857142857142856984e-01,7.857142857142856984e-01,9.230769230769231282e-01
4.666666666666666741e-01,4.666666666666666741e-01,3.333333333333333148e-01,3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,9.230769230769231282e-01,7.857142857142856984e-01,7.857142857142856984e-01,1.000000000000000000e+00,8.461538461538461453e-01,8.461538461538461453e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,4.666666666666666741e-01,4.666666666666666741e-01,3.333333333333333148e-01,3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,7.857142857142856984e-01,9.230769230769231282e-01,7.857142857142856984e-01,8.461538461538461453e-01,1.000000000000000000e+00,8.461538461538461453e-01
3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,3.750000000000000000e-01,3.750000000000000000e-01,2.727272727272727071e-01,4.666666666666666741e-01,4.666666666666666741e-01,3.333333333333333148e-01,7.857142857142856984e-01,7.857142857142856984e-01,9.230769230769231282e-01,8.461538461538461453e-01,8.461538461538461453e-01,1.000000000000000000e+00
